ID,filename,acne_count,avg_acne_width,avg_acne_height,avg_acne_area,papules_count,pustules_count,comedone_count,nodules_count,avg_redness,global_redness,skin_disease_label,skin_disease_confidence,skin_classification_labels,acne_detected,result
326,acne-cystic-29.jpg,5,13.0,18.8,241.4,0.19224107321211675,0,0,5,0,0.21430171455156136,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.9149,NULL,1,NaN
327,07AcnePittedScars1 - Copy.jpg,2,25.0,19.0,467.0,0.11733399242049761,1,1,0,0,0.18803669431520253,NULL,NULL,NULL,1,NaN
328,perioral-dermatitis-127.jpg,1,12.0,13.0,156.0,0.049120160884866766,0,0,1,0,0.04953880119483153,NULL,NULL,NULL,1,NaN
329,766x415_Accutane_Side_Effects.jpg,4,42.0,21.25,921.75,0.3474016846452337,1,0,3,0,0.29462494425559715,NULL,NULL,NULL,1,NaN
330,20150721042601_primary.jpg,9,52.111111111111114,33.111111111111114,1807.0,0.3464213151020562,6,1,2,0,0.22104968432685576,NULL,NULL,NULL,1,NaN
331,hidradenitis-suppurativa-39.jpg,5,29.4,17.2,515.0,0.1418497618466374,0,1,4,0,0.13894460715076992,Tinea Ringworm Candidiasis and other Fungal Infections,0.9154,NULL,1,NaN
332,23.jpg,7,39.42857142857143,25.0,1019.8571428571429,0.276723493463093,3,3,0,1,0.16305263286679067,NULL,NULL,NULL,1,NaN
333,2 (53)1 - Copy.jpg,5,17.0,11.8,219.8,0.1065006675392071,0,1,3,1,0.03938333204555157,Psoriasis pictures Lichen Dermatosis and related diseases,0.965,NULL,1,NaN
334,pc438phx95i41 (1).jpg,4,100.25,68.75,6923.5,0.15763327239075736,0,2,2,0,0.09513664417631332,NULL,NULL,NULL,1,NaN
335,acne-rosacea-1024x967.jpg,7,53.42857142857143,41.42857142857143,2929.4285714285716,0.3126769040911494,0,3,3,1,0.26458778080454004,NULL,NULL,NULL,1,NaN
336,OIP (32).jpg,0,0,0,0,0,0,0,0,0,0.2494757676655568,Psoriasis pictures Lichen Dermatosis and related diseases,0.8671,NULL,0,NaN
337,36.jpg,0,0,0,0,0,0,0,0,0,0.137418014873988,NULL,NULL,NULL,0,NaN
338,OIP (28).jpg,1,32.0,19.0,608.0,0.3611293859649123,0,1,0,0,0.1794780684559909,Acne and Rosacea Photos,0.9263,NULL,1,NaN
339,perioral-dermatitis-17.jpg,2,28.0,19.5,553.0,0.20870296139637573,1,0,1,0,0.1882502326161946,Acne and Rosacea Photos,0.8713,NULL,1,NaN
340,acne-breakout-GettyImages-11679106231 - Copy.jpg,2,85.0,45.0,3835.0,0.2189314135132309,1,1,0,0,0.14982812276206905,Acne and Rosacea Photos,0.5163,NULL,1,NaN
341,rosacea-38.jpg,1,17.0,24.0,408.0,0.3122837370242214,0,0,1,0,0.15115016062922343,Acne and Rosacea Photos,0.9342,Red Skin,1,NaN
342,acne-closed-comedo-15.jpg,0,0,0,0,0,0,0,0,0,0.2365220617518214,Viral infections,0.4023,NULL,0,NaN
343,EWzV7k5Gy.5yjsFf8.Y5kQ_m.jpg,2,18.0,15.5,279.0,0.231130174291939,1,1,0,0,0.17064712835488804,Acne and Rosacea Photos,0.8434,NULL,1,NaN
344,msb853j3wiv51.jpg,0,0,0,0,0,0,0,0,0,0.22276445621343985,NULL,NULL,NULL,0,NaN
345,acne-pustular-37.jpg,4,45.25,28.5,1306.0,0.19323001120765865,2,1,1,0,0.17186723971603707,Acne and Rosacea Photos,0.9343,NULL,1,NaN
346,acne-pustular-55.jpg,0,0,0,0,0,0,0,0,0,0.25792971998086134,Acne and Rosacea Photos,0.6036,NULL,0,NaN
347,acne_treatment_kaliterna11.jpg,7,22.857142857142858,21.0,506.57142857142856,0.2216598312408315,3,4,0,0,0.18633113521964412,Acne and Rosacea Photos,0.9058,NULL,1,NaN
348,M1080238-Acne_vulgaris_on_the_forehead_of_a_young_patient.jpg,5,39.2,22.8,961.0,0.36544618035604187,1,4,0,0,0.2837731161959368,Viral infections,0.7495,NULL,1,NaN
349,acne-pustular-24.jpg,9,32.55555555555556,20.77777777777778,705.0,0.2823472060903499,2,2,5,0,0.20605913557552652,Acne and Rosacea Photos,0.9503,NULL,1,NaN
350,acne-pustular-15.jpg,14,31.357142857142858,18.357142857142858,598.4285714285714,0.19291920372060942,3,10,1,0,0.17805227258040693,NULL,NULL,NULL,1,NaN
351,gallery_174730_14272_301089.jpg,17,29.470588235294116,33.64705882352941,1009.0,0.22063164767102647,3,8,6,0,0.13253035032679739,NULL,NULL,NULL,1,NaN
352,acne-pustular-70.jpg,6,40.833333333333336,25.166666666666668,1059.3333333333333,0.19740534157200826,1,2,3,0,0.1677506427476829,Acne and Rosacea Photos,0.9379,NULL,1,NaN
353,rosacea-14.jpg,0,0,0,0,0,0,0,0,0,0.134485848011521,Acne and Rosacea Photos,0.9235,NULL,0,NaN
354,acne-cystic-61.jpg,7,29.714285714285715,19.857142857142858,696.2857142857143,0.10921415907990738,2,0,4,1,0.09169639230456778,Acne and Rosacea Photos,0.9099,NULL,1,NaN
355,acne-scar-6.jpg,0,0,0,0,0,0,0,0,0,0.15954481463018352,Acne and Rosacea Photos,0.9352,NULL,0,NaN
356,acne-open-comedo-58.jpg,2,37.0,18.5,689.0,0.27901269590881334,0,0,2,0,0.27411173491238855,Viral infections,0.7794,NULL,1,NaN
357,R (38).jpg,4,65.25,68.0,4486.75,0.20973082046581315,2,2,0,0,0.14580297079248364,Viral infections,0.4184,NULL,1,NaN
358,acne-cystic-108.jpg,0,0,0,0,0,0,0,0,0,0.06985891284479895,Tinea Ringworm Candidiasis and other Fungal Infections,0.7005,NULL,0,NaN
359,17a4d1a917e5faa9f2675ebd83e52679.jpg,2,15.5,23.5,368.0,0.25203097338391456,2,0,0,0,0.1856620974181528,Acne and Rosacea Photos,0.9287,NULL,1,NaN
360,OIP (11).jpg,3,20.333333333333332,14.0,283.3333333333333,0.3235947539159614,0,1,2,0,0.2833147673483808,NULL,NULL,NULL,1,NaN
361,acne-cystic-46.jpg,6,34.666666666666664,19.333333333333332,718.8333333333334,0.18935896806199992,1,0,4,1,0.17021086047413317,Acne and Rosacea Photos,0.8896,NULL,1,NaN
362,2 (12).jpg,16,19.1875,12.5,240.75,0.21374864584676057,7,4,5,0,0.18340510378325506,Acne and Rosacea Photos,0.9332,NULL,1,NaN
363,acne-pustular-8.jpg,3,28.666666666666668,17.0,489.3333333333333,0.2165252088804249,0,1,2,0,0.12886581574720285,Acne and Rosacea Photos,0.9495,NULL,1,NaN
364,32.jpg,0,0,0,0,0,0,0,0,0,0.146726585290425,NULL,NULL,NULL,0,NaN
365,acne-pustular-65.jpg,7,39.0,24.428571428571427,972.2857142857143,0.33200383832933034,6,0,1,0,0.28168678605847186,Viral infections,0.7044,NULL,1,NaN
366,acne-pustular-47.jpg,13,37.61538461538461,23.23076923076923,895.5384615384615,0.3403048158112609,5,6,1,1,0.17500490889915768,NULL,NULL,NULL,1,NaN
367,acne-open-comedo-14.jpg,5,28.6,17.4,523.8,0.23349111548733226,0,0,5,0,0.1842063135439361,Acne and Rosacea Photos,0.4628,NULL,1,NaN
368,acne-infantile-7.jpg,2,17.5,22.5,394.0,0.21283203379261753,1,1,0,0,0.14519148851670297,Acne and Rosacea Photos,0.5664,NULL,1,NaN
369,perioral-dermatitis-123.jpg,2,16.0,10.5,168.0,0.2457742869875223,0,0,2,0,0.027704374141445956,Acne and Rosacea Photos,0.8177,NULL,1,NaN
370,perioral-dermatitis-129.jpg,0,0,0,0,0,0,0,0,0,0.2733702436250531,NULL,NULL,NULL,0,NaN
371,acne-cystic-13.jpg,4,28.25,17.5,500.25,0.1683384927060316,0,0,4,0,0.12850132472951514,Acne and Rosacea Photos,0.831,NULL,1,NaN
372,acne-open-comedo-64.jpg,6,31.333333333333332,17.333333333333332,545.0,0.16989574760298462,0,0,6,0,0.16768901051475202,Acne and Rosacea Photos,0.4744,NULL,1,NaN
373,57.jpg,3,55.333333333333336,36.0,2123.3333333333335,0.39790343153165236,2,0,0,1,0.3215018749172159,NULL,NULL,NULL,1,NaN
374,acne-cystic-25.jpg,11,49.63636363636363,32.81818181818182,1745.2727272727273,0.23300351725450016,6,2,0,3,0.20959714279230213,Acne and Rosacea Photos,0.8746,NULL,1,NaN
375,hidradenitis-suppurativa-86.jpg,0,0,0,0,0,0,0,0,0,0.22128189214133268,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.9375,NULL,0,NaN
376,acne_treatment_kaliterna11 - Copy.jpg,7,22.857142857142858,21.0,506.57142857142856,0.2216598312408315,3,4,0,0,0.18633113521964412,Acne and Rosacea Photos,0.9058,NULL,1,NaN
377,acne-cystic-9.jpg,13,21.307692307692307,12.076923076923077,259.53846153846155,0.08567739480759945,0,0,13,0,0.09093806735657226,NULL,NULL,NULL,1,NaN
378,83avy6u56eh21.jpg,3,48.333333333333336,67.0,3479.0,0.07610286694767374,2,0,0,1,0.04486097547743056,Tinea Ringworm Candidiasis and other Fungal Infections,0.9417,NULL,1,NaN
379,17a4d1a917e5faa9f2675ebd83e526791 - Copy.jpg,3,17.666666666666668,28.0,492.6666666666667,0.22265773994970992,3,0,0,0,0.18563742741943434,Acne and Rosacea Photos,0.9129,NULL,1,NaN
380,07RosaceaOK0828063.jpg,1,23.0,26.0,598.0,0.24210440028854352,0,1,0,0,0.16732268972403777,Acne and Rosacea Photos,0.9507,NULL,1,NaN
381,R (13).jpg,6,95.5,51.333333333333336,5058.333333333333,0.2879745998331328,4,0,2,0,0.23682188407770516,NULL,NULL,NULL,1,NaN
382,07AcnePittedScars.jpg,3,32.0,21.666666666666668,709.3333333333334,0.14181986271382557,0,2,1,0,0.1880876814002437,NULL,NULL,NULL,1,NaN
383,rosacea-32.jpg,3,48.0,32.333333333333336,1584.6666666666667,0.25230531544702206,1,0,0,2,0.1573351069476755,Acne and Rosacea Photos,0.6071,NULL,1,NaN
384,hidradenitis-suppurativa-33.jpg,6,49.833333333333336,30.166666666666668,1744.6666666666667,0.19602063714113785,1,0,3,2,0.16040088069125955,NULL,NULL,NULL,1,NaN
385,acne-open-comedo-20.jpg,4,27.25,16.75,475.0,0.12940150865189642,0,0,4,0,0.11379264405856505,Viral infections,0.5497,NULL,1,NaN
386,acne-closed-comedo-11 - Copy.jpg,0,0,0,0,0,0,0,0,0,0.14675845726708764,NULL,NULL,NULL,0,NaN
387,acne-pustular-28.jpg,8,49.875,28.25,1502.375,0.32661588509782186,2,6,0,0,0.28095560945324544,NULL,NULL,NULL,1,NaN
388,acne-excoriated-3.jpg,4,22.25,28.25,632.25,0.1534599131353282,1,0,3,0,0.13663477161109264,NULL,NULL,NULL,1,NaN
389,acne-cystic-104.jpg,25,24.92,13.32,335.96,0.0895452901208818,0,2,23,0,0.06502787902910452,Seborrheic Keratoses and other Benign Tumors,0.5439,NULL,1,NaN
390,acne-pustular-66.jpg,2,46.0,52.0,2424.0,0.31822298120027737,0,1,0,1,0.2506433980533746,NULL,NULL,NULL,1,NaN
391,hidradenitis-suppurativa-40.jpg,4,39.25,25.75,1097.25,0.13370250701924163,0,1,1,2,0.14433562160740002,NULL,NULL,NULL,1,NaN
392,R (21).jpg,6,26.166666666666668,23.166666666666668,715.0,0.22369566321043477,3,2,0,1,0.16583208839091193,Acne and Rosacea Photos,0.5102,NULL,1,NaN
393,R (20).jpg,2,24.0,12.5,301.5,0.37813777526821,0,1,1,0,0.31817385620915034,Acne and Rosacea Photos,0.9253,NULL,1,NaN
394,7b5781acbf8cf3ef59928bf1fd56df9eC!r23ac1983a0274adecccb505518971ace1.jpg,2,24.0,25.0,600.0,0.2331974296128708,2,0,0,0,0.1090055847750196,Acne and Rosacea Photos,0.8919,NULL,1,NaN
395,acnemi01b580b8_1414229-860x573.jpg,4,31.25,20.0,637.0,0.263021136298104,1,2,1,0,0.20077284617325156,Systemic Disease,0.6276,NULL,1,NaN
396,R (29).jpg,1,36.0,19.0,684.0,0.17530386423575278,0,1,0,0,0.13274001133116564,Acne and Rosacea Photos,0.9031,NULL,1,NaN
397,55.jpg,5,32.0,24.2,780.8,0.24178564278852943,3,1,1,0,0.19885585191865882,NULL,NULL,NULL,1,NaN
398,acne-cystic-59.jpg,15,21.466666666666665,14.133333333333333,306.46666666666664,0.1344906525837001,3,1,11,0,0.10522852161109264,NULL,NULL,NULL,1,NaN
399,30.jpg,0,0,0,0,0,0,0,0,0,0.10623567326790369,NULL,NULL,NULL,0,NaN
400,hidradenitis-suppurativa-29.jpg,1,20.0,18.0,360.0,0.14324618736383443,0,0,1,0,0.1581478308131162,Tinea Ringworm Candidiasis and other Fungal Infections,0.9381,NULL,1,NaN
401,acne-excoriated-12.jpg,0,0,0,0,0,0,0,0,0,0.0,Acne and Rosacea Photos,0.7215,NULL,0,NaN
402,IMG_3366.JPG.799f3d13a535a94016ba39c390b09efa.jpg,3,49.666666666666664,62.333333333333336,3161.0,0.33913037704183213,1,2,0,0,0.23192860243055555,Acne and Rosacea Photos,0.6228,NULL,1,NaN
403,What-is-Cystic-Acne-and-Why-is-It-Caused.jpg,8,28.5,18.375,528.75,0.2372008057454602,1,2,5,0,0.15004286764705882,Acne and Rosacea Photos,0.9124,NULL,1,NaN
404,hidradenitis-suppurativa-46.jpg,10,26.5,17.0,472.2,0.1741252692262327,0,0,10,0,0.16359689450168013,NULL,NULL,NULL,1,NaN
405,10_Skin11.jpg,0,0,0,0,0,0,0,0,0,0.2695245913019248,Acne and Rosacea Photos,0.9272,NULL,0,NaN
406,o-ADULT-ACNE-facebook.jpg,0,0,0,0,0,0,0,0,0,0.08668871764705884,Acne and Rosacea Photos,0.8186,NULL,0,NaN
407,hidradenitis-suppurativa-3.jpg,4,34.75,22.0,805.75,0.1446564292457964,1,1,2,0,0.14262126679375453,NULL,NULL,NULL,1,NaN
408,07Acne0811011 - Copy.jpg,19,29.263157894736842,17.894736842105264,548.1052631578947,0.16436224737889366,5,9,5,0,0.15609525589896975,Acne and Rosacea Photos,0.9424,NULL,1,NaN
409,acne-pustular-12.jpg,23,21.73913043478261,13.347826086956522,300.1304347826087,0.17003732148607564,2,17,4,0,0.1419858595509767,Viral infections,0.5387,NULL,1,NaN
410,acne-excoriated-23.jpg,7,40.42857142857143,24.0,1348.0,0.2062397602913168,0,0,5,2,0.1729036821010636,NULL,NULL,NULL,1,NaN
411,acne-pustular-38.jpg,6,35.0,21.166666666666668,781.5,0.1714622143678415,0,3,1,2,0.12170258956800363,NULL,NULL,NULL,1,NaN
412,R (10).jpg,4,31.25,27.0,871.0,0.1281077277772334,3,0,1,0,0.14267605085784313,Tinea Ringworm Candidiasis and other Fungal Infections,0.9627,NULL,1,NaN
413,perioral-dermatitis-100.jpg,0,0,0,0,0,0,0,0,0,0.25181373715320055,NULL,NULL,NULL,0,NaN
414,OIP (14).jpg,1,11.0,10.0,110.0,0.1858288770053476,0,0,1,0,0.227964831700376,Acne and Rosacea Photos,0.9008,NULL,1,NaN
415,40.jpg,7,30.571428571428573,21.428571428571427,724.5714285714286,0.1628567318520791,1,2,4,0,0.1649977440364093,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.4589,NULL,1,NaN
416,acne-pustular-61.jpg,18,27.833333333333332,20.0,560.8888888888889,0.2715966422684375,10,4,4,0,0.19938392641007022,Acne and Rosacea Photos,0.6513,NULL,1,NaN
417,07RosaceaOK08280631 - Copy.jpg,0,0,0,0,0,0,0,0,0,0.17489598748304352,Acne and Rosacea Photos,0.9526,NULL,0,NaN
418,acne-cystic-6.jpg,1,17.0,10.0,170.0,0.08697808535178778,1,0,0,0,0.08122534835693536,NULL,NULL,NULL,1,NaN
419,perioral-dermatitis-83.jpg,0,0,0,0,0,0,0,0,0,0.26883297408798035,NULL,NULL,NULL,0,NaN
420,perioral-dermatitis-33.jpg,1,36.0,20.0,720.0,0.24485021786492375,0,0,1,0,0.19205410966175546,NULL,NULL,NULL,1,NaN
421,acne-cystic-14.jpg,10,21.9,27.6,622.8,0.1499179239314249,2,3,5,0,0.14242545511613308,Acne and Rosacea Photos,0.8877,NULL,1,NaN
422,acne-pustular-53.jpg,6,52.333333333333336,30.0,1822.6666666666667,0.255000176475733,1,2,1,2,0.20943925989735737,NULL,NULL,NULL,1,NaN
423,acne-cystic-118.jpg,8,19.25,23.125,456.375,0.09238898191017214,3,2,3,0,0.060614173246557414,Systemic Disease,0.4165,NULL,1,NaN
424,perioral-dermatitis-101.jpg,0,0,0,0,0,0,0,0,0,0.1915450656352555,Acne and Rosacea Photos,0.9273,NULL,0,NaN
425,acne-scar-7.jpg,0,0,0,0,0,0,0,0,0,0.17438883580739264,NULL,NULL,NULL,0,NaN
426,perioral-dermatitis-92.jpg,1,30.0,42.0,1260.0,0.3300840336134454,0,1,0,0,0.2842566560938101,NULL,NULL,NULL,1,NaN
427,40279_2013_22_Fig4_HTML1.jpg,10,24.8,17.9,447.5,0.12092615149500427,2,5,3,0,0.06440559586792413,NULL,NULL,NULL,1,NaN
428,acne-open-comedo-16.jpg,10,30.7,17.9,570.0,0.12194904076463123,0,0,10,0,0.12582765976761073,NULL,NULL,NULL,1,NaN
429,acne-pustular-48.jpg,1,22.0,9.0,198.0,0.17881758764111708,0,1,0,0,0.14108255672796427,Acne and Rosacea Photos,0.8285,NULL,1,NaN
430,perioral-dermatitis-32.jpg,1,66.0,40.0,2640.0,0.21479872251931076,0,1,0,0,0.17344774703666777,NULL,NULL,NULL,1,NaN
431,acne-open-comedo-21.jpg,12,18.0,22.5,408.1666666666667,0.18359156161925558,0,0,12,0,0.17401124173774973,NULL,NULL,NULL,1,NaN
432,R (11).jpg,6,33.5,20.666666666666668,699.1666666666666,0.24676940306197317,2,0,1,3,0.07829352762381549,Acne and Rosacea Photos,0.8726,NULL,1,NaN
433,acne-infantile-10.jpg,7,15.142857142857142,19.0,298.7142857142857,0.3088820856859069,1,2,4,0,0.19206059090302788,Acne and Rosacea Photos,0.847,NULL,1,NaN
434,M2500052-Acne_rosacea.jpg,3,59.333333333333336,39.0,2332.3333333333335,0.23632538793887736,3,0,0,0,0.1872418210378074,Acne and Rosacea Photos,0.5316,NULL,1,NaN
435,image.jpg,1,65.0,42.0,2730.0,0.24687495511024923,1,0,0,0,0.1633155238095238,Acne and Rosacea Photos,0.664,NULL,1,NaN
436,acne-closed-comedo-71.jpg,0,0,0,0,0,0,0,0,0,0.2359005561288843,Viral infections,0.4864,NULL,0,NaN
437,acne02bf-21 - Copy.jpg,4,34.75,19.75,694.75,0.1249923797279739,0,4,0,0,0.0941065507566006,NULL,NULL,NULL,1,NaN
438,acne-closed-comedo-16.jpg,2,51.5,30.5,1570.0,0.2919903731019695,1,0,1,0,0.19370108491157656,NULL,NULL,NULL,1,NaN
439,acne-pustular-14.jpg,5,34.6,20.0,728.2,0.19733394585121164,2,3,0,0,0.19371041966692515,Acne and Rosacea Photos,0.9386,NULL,1,NaN
440,acne-pustular-68.jpg,12,20.583333333333332,26.75,633.25,0.15369318519629843,3,3,5,1,0.13929948711925455,NULL,NULL,NULL,1,NaN
441,42.jpg,3,22.0,13.333333333333334,301.3333333333333,0.18187181808989084,0,1,2,0,0.1639983463959972,NULL,NULL,NULL,1,NaN
442,acne-cystic-130.jpg,7,43.857142857142854,23.142857142857142,1075.0,0.18666749791239792,1,2,2,2,0.17645676396735718,Acne and Rosacea Photos,0.4098,NULL,1,NaN
443,acne-excoriated-11.jpg,0,0,0,0,0,0,0,0,0,0.1594650596820649,NULL,NULL,NULL,0,NaN
444,2 (7)1.jpg,3,17.666666666666668,20.666666666666668,379.0,0.4291585356364768,3,0,0,0,0.3179362014566249,Acne and Rosacea Photos,0.8996,NULL,1,NaN
445,fordyce-spots-1.jpg,5,25.8,14.6,368.2,0.06605878317282868,2,3,0,0,0.08544862248696947,NULL,NULL,NULL,1,NaN
446,32212176-8650569-image-a-10_1598002142635111.jpg,7,14.0,21.428571428571427,325.0,0.2514661728472244,0,4,3,0,0.207032657854735,Acne and Rosacea Photos,0.9311,NULL,1,NaN
447,acne-cystic-47.jpg,4,20.0,13.5,271.0,0.1774901717408428,1,0,3,0,0.11885511297460984,NULL,NULL,NULL,1,NaN
448,acne-pustular-17.jpg,6,45.333333333333336,27.333333333333332,1319.0,0.25102722847920883,2,3,1,0,0.19968013003812635,Acne and Rosacea Photos,0.9249,NULL,1,NaN
449,acne-excoriated-29.jpg,0,0,0,0,0,0,0,0,0,0.2719681492443239,Acne and Rosacea Photos,0.8393,NULL,0,NaN
450,acne-pustular-7.jpg,6,30.5,17.666666666666668,580.6666666666666,0.16931610607511735,0,4,2,0,0.1460740694582918,Acne and Rosacea Photos,0.9335,NULL,1,NaN
451,hidradenitis-suppurativa-25.jpg,8,33.75,20.5,745.75,0.1352151670702251,4,0,4,0,0.12178683278867103,Acne and Rosacea Photos,0.9236,NULL,1,NaN
452,acne-scar-8.jpg,3,17.333333333333332,12.0,208.33333333333334,0.10258299969342281,0,0,3,0,0.15174381369779552,NULL,NULL,NULL,1,NaN
453,IMG_8544.thumb.JPG.faf77397f165101fbe28d89642ac2fe3.jpg,16,25.1875,28.625,756.875,0.23908558352184073,12,3,0,1,0.13530184004922277,NULL,NULL,NULL,1,NaN
454,acne-cystic-116.jpg,40,20.875,11.55,246.175,0.09787022588327313,0,0,40,0,0.06503500134688728,Acne and Rosacea Photos,0.8694,NULL,1,NaN
455,63.jpg,3,54.333333333333336,37.666666666666664,2227.6666666666665,0.2735199430502199,0,1,1,1,0.2785940775140465,NULL,NULL,NULL,1,NaN
456,acne-cystic-144.jpg,33,21.333333333333332,23.424242424242426,517.1818181818181,0.23859838839327274,5,1,22,5,0.20391301932602782,NULL,NULL,NULL,1,NaN
457,R (19).jpg,2,34.5,19.0,698.0,0.21343889523609086,0,0,2,0,0.13089355064788613,Viral infections,0.869,NULL,1,NaN
458,C0384489-Nodular_acne.jpg,7,45.42857142857143,27.571428571428573,1310.5714285714287,0.20657076808666003,0,4,0,3,0.15596501030055548,Acne and Rosacea Photos,0.5613,NULL,1,NaN
459,32212176-8650569-image-a-10_15980021426351.jpg,7,19.285714285714285,22.142857142857142,440.0,0.26357795639236575,1,4,2,0,0.14014594054578974,Acne and Rosacea Photos,0.9367,NULL,1,NaN
460,31.jpg,2,59.5,49.5,3000.5,0.23739619137668747,2,0,0,0,0.17087048101244953,Tinea Ringworm Candidiasis and other Fungal Infections,0.9867,NULL,1,NaN
461,acne-closed-comedo-10.jpg,1,15.0,21.0,315.0,0.24729536258948026,1,0,0,0,0.1307982198787263,NULL,NULL,NULL,1,NaN
462,acne-open-comedo-26.jpg,0,0,0,0,0,0,0,0,0,0.16936754551161332,NULL,NULL,NULL,0,NaN
463,6f47313bb4aa44647c80e46385336467.jpg,3,23.0,44.333333333333336,1018.0,0.19644768830585443,3,0,0,0,0.1560645446649941,Psoriasis pictures Lichen Dermatosis and related diseases,0.9114,NULL,1,NaN
464,11.jpg,3,119.0,134.0,15983.0,0.3521179382425404,2,1,0,0,0.2885458054885366,NULL,NULL,NULL,1,NaN
465,rosacea-41.jpg,1,25.0,28.0,700.0,0.10167787114845939,0,0,0,1,0.03588945290567665,Acne and Rosacea Photos,0.4289,NULL,1,NaN
466,hidradenitis-suppurativa-37.jpg,2,40.0,25.0,1030.0,0.1982174073175771,1,0,1,0,0.16103422371773568,NULL,NULL,NULL,1,NaN
467,image.jpg.074f5bf4398673d5345e34a77d26f2f8 (1).jpg,0,0,0,0,0,0,0,0,0,0.26687758182700166,NULL,NULL,NULL,0,NaN
468,acne-closed-comedo-21 - Copy.jpg,2,37.0,23.0,850.0,0.2556794890337847,1,1,0,0,0.19865578735640194,Viral infections,0.7015,NULL,1,NaN
469,acne-pustular-40.jpg,4,29.25,36.0,1264.5,0.26769450336129186,2,1,0,1,0.19194910571420823,Viral infections,0.857,NULL,1,NaN
470,acne-open-comedo-62.jpg,0,0,0,0,0,0,0,0,0,0.2757071378457221,NULL,NULL,NULL,0,NaN
471,acne-infantile-11.jpg,10,14.6,18.9,285.4,0.2962230785642334,1,6,3,0,0.19551481795278697,Acne and Rosacea Photos,0.9131,NULL,1,NaN
472,R.jpg,17,37.529411764705884,39.470588235294116,1533.9411764705883,0.2793074192962,6,7,4,0,0.23079090727965804,Acne and Rosacea Photos,0.5012,NULL,1,NaN
473,acne-cystic-102.jpg,16,14.5625,19.5,291.4375,0.3293424933581792,4,5,7,0,0.23714352361411187,NULL,NULL,NULL,1,NaN
474,acne-cystic-107.jpg,10,23.0,14.3,335.4,0.06284856614696631,0,0,10,0,0.05848872607585447,Seborrheic Keratoses and other Benign Tumors,0.451,NULL,1,NaN
475,acne-cystic-110.jpg,18,15.777777777777779,20.77777777777778,334.94444444444446,0.21131723630421628,2,0,16,0,0.1695034013605442,NULL,NULL,NULL,1,NaN
476,R (2).jpg,1,118.0,62.0,7316.0,0.3240914353713054,0,1,0,0,0.1187075716800684,NULL,NULL,NULL,1,NaN
477,acne-cystic-45.jpg,1,36.0,17.0,612.0,0.27927720107650905,0,1,0,0,0.186140057835752,Psoriasis pictures Lichen Dermatosis and related diseases,0.928,NULL,1,NaN
478,article-2060572-0EC482B900000578-464_1024x615_large.jpg,6,43.833333333333336,24.5,1192.0,0.37498099611702096,1,4,1,0,0.30108530296010677,Atopic Dermatitis Photos,0.6069,NULL,1,NaN
479,acne-pustular-57.jpg,3,37.0,22.0,814.0,0.20408914989668345,2,1,0,0,0.13767886991961537,Acne and Rosacea Photos,0.9435,NULL,1,NaN
480,26.jpg,2,33.5,21.0,702.0,0.12287757034632035,0,2,0,0,0.09425476861169782,Acne and Rosacea Photos,0.7682,NULL,1,NaN
481,62.jpg,0,0,0,0,0,0,0,0,0,0.17367746000984705,NULL,NULL,NULL,0,NaN
482,post-367514-0-31768100-1387921341.jpg,1,36.0,28.0,1008.0,0.36347844693432924,0,1,0,0,0.19917626480877207,Acne and Rosacea Photos,0.9422,NULL,1,NaN
483,acne-excoriated-27.jpg,2,66.5,50.5,3383.0,0.37985164341873856,1,0,0,1,0.3177122869879375,Actinic Keratosis Basal Cell Carcinoma and other Malignant Lesions,0.4456,NULL,1,NaN
484,41.jpg,6,46.5,32.166666666666664,1852.1666666666667,0.22457928800543328,1,0,2,3,0.1911770776597676,Acne and Rosacea Photos,0.8445,NULL,1,NaN
485,acne-cystic-128.jpg,2,44.0,30.0,1365.0,0.17447542816035042,1,0,0,1,0.16832680897418068,Viral infections,0.8287,NULL,1,NaN
486,acne-cystic-21.jpg,7,35.57142857142857,22.857142857142858,898.5714285714286,0.23390008510814875,1,2,3,1,0.18897440654502543,Acne and Rosacea Photos,0.9471,NULL,1,NaN
487,rosacea-31.jpg,1,30.0,18.0,540.0,0.19034858387799566,0,0,1,0,0.1859693835161183,Tinea Ringworm Candidiasis and other Fungal Infections,0.9334,NULL,1,NaN
488,353492fd44963e8f0f4e7ea4697aed7e1.jpg,0,0,0,0,0,0,0,0,0,0.12138550623529919,Tinea Ringworm Candidiasis and other Fungal Infections,0.8531,NULL,0,NaN
489,07VascularFace0120.jpg,1,41.0,20.0,820.0,0.16939502630320422,0,1,0,0,0.15907323746353533,Tinea Ringworm Candidiasis and other Fungal Infections,0.8543,NULL,1,NaN
490,acne-visual-dictionary-s11-severe-nodulocystic-acne.jpg,13,35.53846153846154,22.46153846153846,830.1538461538462,0.39980065741664345,2,10,1,0,0.36457266228219365,Viral infections,0.4521,NULL,1,NaN
491,acne-excoriated-18.jpg,0,0,0,0,0,0,0,0,0,0.05460052601416349,NULL,NULL,NULL,0,NaN
492,acne-closed-comedo-22.jpg,0,0,0,0,0,0,0,0,0,0.2567956674801537,NULL,NULL,NULL,0,NaN
